Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
19.8,6,63.36,17295.38575728836,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.781888961791992E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,65.91,16544.92524949706,0.0,0.0,0.01,0.99,1.0,0.0,0.0,100,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.044149398803711E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,64103.68332569158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.5609264373779297E-5,100,0.0,DDOS-ICMP_FLOOD
0.32,1,62.08,1398.1525989286274,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.96,0.0,0.97,0.97,90320,60,1514,903.2,592.5272017793659,903.2,7.152414321899E-4,100,351088.4848484853,DDOS-ICMP_FRAGMENTATION
20.2,6,64.0,28049.916404734835,0.99,0.01,0.99,0.0,0.0,0.0,0.0,0,1,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,3.56602668762207E-5,100,1.959999999999999,DDOS-RSTFINFLOOD
20.0,6,64.0,24546.754842863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.0748119354248046E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,57307.06380653095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.7459392547607423E-5,100,0.0,DDOS-UDP_FLOOD
29.6,6,199.6,211.57280926534975,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,835,66,230,83.5,51.59080452087476,83.5,0.0085650920867919,10,2661.6111111111118,BENIGN
20.0,6,64.0,10341.496129000445,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.678840637207032E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,30892.715622007807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.2379627227783204E-5,100,0.0,DOS-SYN_FLOOD
8.0,17,64.64,43231.33374561946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6182,60,242,61.82,18.199999999999992,61.82,2.315044403076172E-5,100,331.2399999999997,DDOS-UDP_FLOOD
20.0,6,64.0,44806.15318876189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.41689109802246E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,46795.76034809773,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1381378173828127E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,30103.380463647456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3218860626220706E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,49601.51371807001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.016067504882813E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,12738.964312832197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.850885391235352E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,39494.3879472693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.532958984375E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,65.27,11911.575599227535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,8.396148681640626E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,65.91,22187.38891239949,0.0,0.0,0.01,0.99,1.0,0.0,0.0,100,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.507064819335937E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,18570.37102629948,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.3861141204833984E-5,100,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,46381.77595930554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.156972885131836E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,41425.22469135802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4139881134033203E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,41474.37951151982,0.0,0.0,0.3,0.7,0.7,0.0,0.0,70,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.412080764770508E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,91419.00610287709,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0938644409179688E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,27107.244878174886,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.689050674438476E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,26759.62740844711,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.737926483154297E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,23446.274246743807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.266023635864258E-5,100,0.0,DOS-TCP_FLOOD
20.04,6,63.36,16639.44142500099,0.0,0.97,0.0,0.01,0.02,0.0,0.0,2,97,0,0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6163,60,217,61.63,15.705403432248948,61.63,6.011009216308594E-5,100,246.65969696969705,DOS-SYN_FLOOD
20.0,6,64.0,35433.84303455267,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.823114395141601E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,11547.557953857166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.659839630126954E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,23781.277995123888,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.205942153930664E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,47,64.0,4155.7799201403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,2.410984039306E-4,100,0.0,MIRAI-GREIP_FLOOD
20.0,6,64.0,28718.27456350565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.4821033477783206E-5,100,0.0,DOS-TCP_FLOOD
8.0,17,64.0,12618.243080625753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.925033569335937E-5,100,0.0,DOS-UDP_FLOOD
0.0,1,63.36,10572.987143937484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,9.459018707275392E-5,100,0.0,DDOS-ICMP_FLOOD
21.44,6,64.0,34663.669421487604,0.0,0.98,0.0,0.01,0.32,0.0,0.0,32,98,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6263,60,317,62.63,25.70094326767957,62.63,3.482818603515625E-5,100,660.5384848484837,DDOS-SYN_FLOOD
20.0,6,64.0,35599.25309794602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.809047698974609E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,29121.04422689717,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.434896469116211E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,68725.28264787809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4569759368896484E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,23217.84666482148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.307031631469727E-5,100,0.0,DOS-SYN_FLOOD
7.92,17,63.36,7580.935167278182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,1.319217681884E-4,100,0.0,DDOS-UDP_FLOOD
7.92,17,63.36,12235.425904317386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,8.173942565917968E-5,100,0.0,DDOS-UDP_FLOOD
8.96,17,67.64,6316.722891566265,0.01,0.0,0.0,0.02,0.04,0.0,0.0,4,0,1,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,0.0,1.0,1.0,8150,60,1494,81.5,157.77701308677973,81.5,1.583099365234E-4,100,24893.58585858586,DDOS-UDP_FLOOD
10.0,6,65.91,2429.5510232453066,0.0,0.0,0.0,0.01,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93007,121,1514,930.07,575.8000539433912,930.07,4.116082191467E-4,100,331545.7021212122,DDOS-ACK_FRAGMENTATION
20.2,6,64.0,1994.969654306425,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.399999999999999,60.14,5.012607574462E-4,100,1.959999999999997,DDOS-TCP_FLOOD
20.0,6,64.0,48805.02676285781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.048969268798828E-5,100,0.0,DDOS-SYN_FLOOD
19.88,6,65.91,28918.257032542748,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6154,60,214,61.54,15.399999999999974,61.54,3.458976745605469E-5,100,237.1599999999992,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,53.8,400.8509580924165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3280,46,759,328.0,361.9904848350452,328.0,0.002495002746582,10,131037.11111111112,DNS_SPOOFING
20.0,6,64.0,44606.01935552483,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.241849899291992E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,47934.90285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0871162414550783E-5,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,25946.823383854007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.854990005493164E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,25006.28390866273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.999948501586914E-5,100,0.0,DOS-TCP_FLOOD
0.0,1,64.0,13831.175597691674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.23099708557129E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,47,64.0,9560.1030246393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,1.046109199523E-4,100,0.0,MIRAI-GREETH_FLOOD
20.0,6,64.0,17761.93783348861,0.0,0.0,0.14,0.86,0.86,0.0,0.0,86,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.632162094116211E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,23041.828270065373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.340887069702148E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,56405.37923614847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.773834228515625E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,66145.78142248857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.528024673461914E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,6244.869275206956,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0,99,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.601314544677E-4,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,45265.529894237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2280216217041016E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,102575.29958425045,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.74893569946289E-6,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,13568.530020703934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.3699951171875E-5,100,0.0,DOS-TCP_FLOOD
19.8,6,63.36,4328.442430934665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.310419082641E-4,100,0.0,DOS-TCP_FLOOD
8.32,17,65.72,20263.31706845741,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,4.9359798431396485E-5,100,1.9599999999999989,DDOS-UDP_FLOOD
20.0,6,64.0,20691.15485175867,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.8329830169677736E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,13034.289443425836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.673025131225586E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,37923.18264014467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6378631591796875E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,63.36,31585.992921153706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.166913986206055E-5,100,0.0,DDOS-ICMP_FLOOD
8.12,17,64.0,26103.46029375156,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6820,60,880,68.2,81.99999999999997,68.2,3.830909729003906E-5,100,6723.999999999995,DOS-UDP_FLOOD
0.0,1,64.0,25700.392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.8909912109375E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,39873.60015210571,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5088787078857423E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,4700.132230664067,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.127695083618E-4,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,29912.30922835544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3440589904785154E-5,100,0.0,DDOS-ICMP_FLOOD
21.52,6,64.64,11977.223792798197,0.0,0.64,0.34,0.01,0.34,0.0,0.0,34,64,0,34,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,9477,60,174,94.77,52.23738647228196,94.77,8.480072021484375E-5,100,2728.7445454545464,DDOS-SYN_FLOOD
8.0,17,65.91,4825.0877172800165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55076,230,554,550.76,32.40000000000001,550.76,2.087998390197E-4,100,1049.760000000001,MIRAI-UDPPLAIN
20.0,6,64.0,39199.10280373832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5510787963867188E-5,100,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,133491.5340547422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.510185241699219E-6,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,30433.2027281962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.5288333892822263E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
7.92,17,63.36,39557.71008205225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.5300979614257814E-5,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,21276.842692639377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.6999454498291015E-5,100,0.0,DDOS-ICMP_FLOOD
20.8,6,64.0,33033.81901236512,0.0,0.4,0.6,0.0,0.2,0.0,0.0,20,40,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8280,60,174,82.8,45.82972437582004,82.8,3.0670166015625E-5,100,2100.3636363636338,DDOS-SYN_FLOOD
0.0,1,64.0,36033.53951890035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.7761459350585937E-5,100,0.0,DDOS-ICMP_FLOOD
